Gene,SeqLength,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Emb,625,6,5,5,5,5,6,6,6,7,8,8,8,7,5,5,5,5,6,6,6,5,5,6,6,6,6,5,4,4,4,4,5,5,5,4,3,3,4,4,3,3,3,4,5,4,4,4,4,3,2,2,2,1,1,1,1,2,2,2,1,1,-1,-1,-1,0,0,0,-1,-1,0,0,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-2,-1,-1,-1,-1,0,0,0,0,1,1,1,1,1
Etv6,588,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-3,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,-1,-1,-1,0,0,0,1,0,0,-1,-2,-1,-1,-1,0,0,-2,-2,-2,-1,-1,-2,-2,-3,-2,-3,-2,-3,-1,0,-1,-1,-1,-2,-2,-2,-2,0,0
Evl,564,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,2,1,1,0,0,0,0,-1,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-3,-5,-5,-6,-6,-6,-7,-7,-7,-6,-6,-6,-6,-6,-6,-6,-5,-4,-4,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,-6,-6,-5,-5,-5,-5,-5,-5,-5,-6,-7,-8,-8,-8,-8,-9
Eef1akmt4-Ece2,881,2,2,1,1,1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,-2,-2,-1,-1,-2,-2,-3,-3,-4,-4,-3,-3,-5,-6,-6,-5,-5,-5,-4,-4,-4,-4,-4,-3,-3,-3,-3,-2,-3,-3,-3,-3,-4,-4,-4,-4,-3,-3,-2,-2,-2,-3,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,1,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-2
Elf1,83,9,8,7,7,6,5,4,3,3,2,1,2,2,2,1,0,0,0,0,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-2,-3,-2,-3,-3,-5,-5,-5,-6,-6,-6,-7,-7,-7,-7,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fmnl2,1040,-1,-2,-3,-4,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-2,-2,-3,-2,-2,-1,-1,-2,-1,-1,-1,-2,-1,-2,-1,1,1,1,2,1,1,0,0,-1,0,0,0,0,1,1,1,1,2,1,1,0,0,1,0,1,1,2,2,2,1,0,0,1,2,3,4,5,6,8,8,8,8,7,6,6,6,6,6,7,6,6,5,4,4,3,4,4,4,5,5,5,5,5,5,3,2,2,1,-1,-3
Eif2ak2,515,2,1,1,1,2,2,2,1,2,3,3,4,3,3,3,2,2,0,-1,0,-1,-1,-1,-2,-2,-1,-1,-1,0,1,1,0,0,1,1,1,1,2,2,1,1,1,0,0,0,-1,-1,-1,0,0,1,0,0,1,1,0,0,-1,-2,-3,-3,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-4,-3,-3,-3,-2,-1,1,2,1,1,2,2,2,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,2
Fndc3a,1198,-3,-4,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-2,-1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-2,-1,0,0,0,0,0,0,-1,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,0,0
Fcgr1,1214,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,0,0,-2,-2,-2,-3,-3,-3,-3,-3,-5,-4,-4
Ero1a,464,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,-1,-3,-3,-4,-4,-4,-4,-2,-3,-4,-4,-3,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-3,-3,-2,0,0,0,1,2,2,3,4,5,6,5,5,5,5,5,3,3,3,3,2,2,3,3,2,2,3,3,5,5,5,4,4,3,1,1,1,0,-1,-2,-1,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,-2,-2,-3
Fyttd1,249,6,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,5,4,5,6,6,6,6,5,5,3,3,4,4,4,4,4,4,3,3,4,4,5,5,6,6,6,7,7,8,8,7,8,7,6,6,6,6,7,7,8,9,8,8,8,8,8,8,9,9,8,8,7,7,7,7,7,6,6,5,5,6,5,5,5,6,6,6,5,6,6,5,6,6,6,7,7,7,6,7
Gas7,421,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,2,3,3,3,3,3,3,3,2,1,1,1,1
Fpr1,364,1,0,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fpr2,351,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,-1
Gclm,274,3,2,3,4,6,6,5,5,5,5,5,4,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,1,0,-1,-2,-2,-3,-3,-3,-4,-4,-4,-4,-3,-3,-4,-3,-3,-3,-3,-5,-4,-4,-4,-3,-4,-5,-4,-5,-6,-6,-5,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,0,1,0,1,2,2,1,1,1,0,-1,-1,-1,-1,-1,-1
Gbp5,590,-2,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,2,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,3,3,3,3,3,3,2,3,3,2,1,2,1,1,1,1,0,0,-1,-1,-1,-1,-2,-2,-3,-3,-4,-5,-4,-3,-3,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2
Gbp2,409,0,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,0,0,0,-1,-1,-1,0,0,1,0,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,-2,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,0,0,0,0,0,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,0,0,1,1,0,0,0,0,0,0,0,-1,-1,-1
Gfpt1,697,4,2,2,3,3,3,2,2,2,2,2,2,2,1,0,0,-1,-3,-1,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-3,-3,-1,0,0,0,1,2,3,3,3,2,1,0,1,1,2,2,3,1,2,1,2,1,1,0,0,-2,-2,-2,-2,-2,-3,-4,-5,-5,-5,-5,-6,-6,-6,-5,-5,-4,-4,-4,-5,-5,-5,-4,-4,-3,-2,-1,-2,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
Gmfg,142,1,0,0,1,1,2,2,1,2,2,3,4,4,5,5,4,4,3,2,1,0,0,-1,-1,-2,-4,-4,-4,-3,-3,-4,-4,-4,-5,-4,-5,-5,-3,-4,-3,-4,-4,-4,-4,-3,-3,-2,-1,-1,-2,-2,-1,-1,-1,-1,0,1,1,0,0,1,1,1,2,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,1,2,3,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,0,-1,0
Gde1,331,0,-1,-1,-1,-1,0,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,3,3,2,2,2,2,3,3,4,3,4,4,4,4,4,4,4,5,5,4,4,4,3,3,4,3,3,3,3,2,1,1,2,2,2,2,2,2,1,2,1,1,1,0,0,-1,-1,-3,-3,-3,-3,-4,-3,-3,-3,-2,-2,-2,-2,-3,-3,-3,-4,-5,-4,-4,-5,-6,-6,-6,-6,-5,-5,-4,-5,-4
Gng12,72,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,0,-1,-1,0,0,-1,-1,-2,-2,-1,-1,-1,-1,0,-1,-2,-3,-3,-3,-3,-4,-3,-2,-1,-1,-1,-1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gbp7,339,-5,-7,-6,-5,-5,-5,-5,-5,-6,-6,-5,-5,-4,-4,-4,-4,-3,-3,-1,0,0,0,1,1,1,1,1,2,4,4,6,7,6,5,5,5,5,5,6,6,5,4,5,5,6,6,4,4,4,4,4,4,3,3,3,3,3,2,1,1,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,0,0,-2,-2
Gpr84,396,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,0,0,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2
Gramd1a,722,5,4,4,5,5,5,4,4,3,3,2,2,2,2,1,2,2,2,1,1,0,-1,-3,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,0,0,0,0,1,1,2,2,3,3,4,4,4,4,5,4,4,4,4,4,4,5,5,6,6,5,4,4,5,6,5,5,5,6,5,5,4,3,1,2,2,2,2,1,1,1,1,1,1,1,2,0,0,-1,-1,0,1,2,1,0,0,0
Gripap1,274,1,0,0,0,0,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,3,3,2,2,2,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,-1,-1,-1,0,-2,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,4,3,3,2,3
Gk,2050,7,6,5,5,6,6,5,3,3,2,3,2,4,5,5,4,3,4,3,2,4,3,2,4,4,2,3,3,3,4,4,3,4,4,3,3,3,4,5,6,6,6,5,4,4,3,3,3,3,3,1,1,0,-1,-3,-2,-2,-2,-2,-3,-3,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-5,-5,-5,-4,-4,-2,-2,-2,-3,-3,-3,-2,-2,-2,0,0,0,0,0,0,1
H1-0,194,5,4,4,5,5,5,5,5,5,4,5,5,5,5,4,3,3,3,3,3,2,1,2,2,3,4,4,3,3,4,5,5,4,4,4,3,3,3,3,5,4,4,3,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,5,6,6,7,7,5,4,4,5,5,4,4,4,4,5,6,6,7,7,6,6,6,7,7,7,7,7,8,9,9,8,9,9,9,10,11
Gsdmd,656,-2,-3,-3,-3,-2,-2,-2,-1,0,0,0,-1,-1,-1,-1,0,2,2,2,3,2,2,3,4,5,4,4,4,3,3,2,2,1,0,0,1,1,0,0,1,1,2,2,2,3,2,1,2,2,2,2,2,2,1,0,0,0,0,1,1,1,1,2,2,2,1,0,1,1,0,0,-1,-1,-1,-2,-1,-1,-2,-2,-3,-3,-3,-3,-3,-2,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
Hck,786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-3,-3,-4,-4,-4,-4,-5,-5,-5,-4,-4,-4,-3,-3,-4,-5,-5,-5,-5,-5,-6,-6,-5,-4,-3,-3,-4,-3,-3,-3,-2,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,0,0,-1,-1,0,-1,-1,-1,0,1,2,3,3,3,3,2,2,0,0,1,1,1,2,1,1,1,1,1,1,1,2
Golga5,729,0,-1,-1,-1,-1,-1,0,0,1,1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-2,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-3,-1,-1,-1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,1,1,1,0,1,1,1,1,1,1,1,2,3,4,4,4,3,3,1,0,-1,-1,0,0,-1,-1,-1,-1,0
Gsr,418,0,-1,-1,-2,-1,0,1,3,4,4,5,5,4,4,4,5,5,5,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,8,8,7,7,6,6,5,5,6,5,5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,-1,-2,-2,-2,-2,-3,-2,-1,-1,-1,-2,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-5,-5,-4,-4,-4,-4,-3,-3,-4,-4,-3,-3
Higd1a,95,1,0,0,0,0,0,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,5,4,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,2,2,2,2,1,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hmgcs1,520,-1,-2,-3,-3,-3,-4,-4,-5,-4,-4,-4,-4,-4,-5,-5,-6,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2,-2,-2,-2,-2,-2,-3,-1,-2,-3,-2,-2,-1,-2,-2,-1,-1,-1,0,0,1,0,0,-1,0,0,0,0,0,0,-2,-2,-2,-2,-1,-1,-1,-2,-1,0,-1,-1,-1,-1,-2,-1,-1,0,0,0,0,0,0,1,0,0,0,0,-1,-2,-1,-1,-1,-1,-3,-3,-3,-3,-3,-4,-3,-3,-3,-3,-2
Icam1,537,2,1,1,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-3,-2,-1,-2,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-4,-4,-4,-5,-6,-5,-5,-6,-6,-6,-6,-6,-5,-5,-6,-6,-6,-7,-6,-5,-5,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-4,-3,-4,-4,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,-1
Hmox1,289,-3,-4,-4,-5,-5,-4,-4,-3,-3,-2,-2,-2,-1,-1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,2,2,2,2,1,0,-1,-2,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-2,-2,-2,-3,-4,-4,-4,-3,-2,-2,-2,-2,-3,-3,-3,-2,-1,-1,0,-1,-1,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,0,1,1,1,1,0,0,0
Hm13,267,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,1,1,1,1,1,1,2,3,4,4,5,5,5,4,4,4,4,3,2,3,3,3,4,4,5,5,6,6,8,8,8,8,8,8,8,9,7,7,7,8,7,8,8,8,7,7,6,7,8,7,7,6,5,3,1,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-2,-2,-4,-4,-4,-5,-5,-5,-4,-4,-4,-4,-4,-5,-5,-3,-3,-1
Igtp,424,0,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-3,-2,-2,-3,-2,-1,-1,-1,-1,-2,-2,-2,-1,0,0,-1,-1,-1,-1,-2,-3,-2,-2,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,0,-2,-3,-4,-3,-3,-2,-2,-2,-3,-3,-1,0,0,0,0,1,1,0,-1,-1,-2,-2,-2,-2,-2,-3
Ifi204,134,5,3,2,2,2,2,2,2,1,1,1,-1,-2,-2,-2,-1,-1,1,0,0,0,0,0,0,-1,-1,-2,-1,0,0,1,3,3,2,2,2,2,2,2,2,1,2,2,2,1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-3,-3,-3,-4,-3,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,-1,-2,-2,-2,-2,-2,-3,-3
Ifitm2,481,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,-1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,1,1,2,1,1,0,-1,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-2,-2,-2,-2,-2,-3,-3,-2,-1,-1,-1,-1,-1,-1,-2,-2,-3,-2,-2,-2,-1,-1,-1
Il1a,270,-4,-5,-5,-5,-5,-5,-4,-5,-5,-4,-3,-3,-4,-4,-4,-5,-5,-4,-4,-4,-3,-3,-3,-3,-3,-2,-1,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,0,-1,-1,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,4,5,7,7,7,6,6,5,5,5,5,4,2,2,2,1,1,1,1,1,0,0,-1,-2,-2,-2,-3,-3,-2,-3,-4,-5,-6,-6,-6,-6,-6,-6,-6,-5,-5,-3,-2,-1
Iigp1,393,0,0,0,1,0,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,-2,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,0,0,0,0,0,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,0,0,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,0,0,-1
Ifih1,1025,2,1,1,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,0,-1,-2,-2,-3,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-4,-5,-4,-4
Ikbke,610,-7,-8,-7,-7,-7,-8,-7,-6,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-5,-4,-3,-4,-3,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,0,1,2,2,3,3,3,2,2,3,3,3,3,3,4,3,2,3,1,0,0,0,0,1,0,1,0,0,1,0,-1,-2,-3,-3,-5,-5,-6,-4,-4,-5,-5,-5,-5,-4,-4,-3,-3,-3,-2,-1,-2,-2,-2,-1,-1,0,0,0,-2,-2,-2,-2,-2,-3
Irgm1,342,2,1,-1,-2,-1,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,3,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-3,-3,-4,-3,-3,-3,-3,-4,-4,-4,-5,-5,-6,-6,-6,-7,-7,-7,-6,-6,-6,-5,-5,-5,-3,-4,-5,-5,-6,-7,-7,-7,-6
Il1b,269,-6,-7,-6,-6,-6,-6,-5,-5,-5,-6,-5,-5,-5,-5,-6,-6,-6,-5,-4,-4,-3,-3,-3,-3,-2,-2,-1,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-4,-5,-6,-5,-6,-6,-6,-7,-7,-7,-8,-9,-10,-11,-11,-11,-11,-11,-10,-10,-9,-9,-9,-8,-8,-8,-8,-8,-7,-7,-5,-5
Il15ra,263,3,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,-1,-1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,4,4,4,4,5,5,5,6,5,4,4,3,3,4,4,4,4,4,3,4,3,3,3,3,3,3,4,4,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0
Il36g,574,-2,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-4,-3,-2,-2,-2,-2,-1,-1,-1,-1,0,0,1,1,1,1,1,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Itga5,1053,6,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,3,2,1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-2,-1,-2,-2,-2,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,0,0,0,1,1,1,0,0,0,0,0
Il1rn,178,0,0,2,2,2,3,3,3,3,3,4,4,4,3,3,3,3,4,4,4,4,4,5,6,6,6,6,5,5,5,5,4,3,3,3,2,2,3,3,2,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-2,-2,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,0,-1,-3,-4,-3,-2,-2,-2,-2,-3,-2,-2
Irak3,609,1,0,0,-1,-2,-2,-3,-3,-4,-4,-4,-4,-3,-3,-3,-3,-4,-3,-3,-2,-2,-2,-2,-2,-3,-3,-2,-1,-1,-2,-1,-1,-1,0,0,0,2,2,2,2,3,2,1,1,1,1,2,1,1,2,2,3,3,3,4,3,2,2,1,2,1,1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-2,-2,-1
Itgal,300,4,3,3,3,4,4,2,2,2,1,0,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-2,-1,-1,-1,-1,0,0,0,0,0,1,1,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,-1,-2,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
Jak3,529,0,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-3,-3,-4,-5,-4,-4,-5,-5,-6,-6,-6,-6,-6,-6,-5,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-2,-2,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-5,-5,-5,-4,-4,-3,-2,-2,-2,-2,-2,-2,-2,-2
Kdm4a,327,6,5,4,3,2,1,2,0,1,0,0,-1,-1,0,0,1,-1,-2,-2,-3,-3,-2,-1,0,1,1,0,0,-2,-2,-3,-3,-2,-2,-2,-1,0,0,-1,-1,-1,1,1,0,-1,-1,0,1,1,2,1,-1,-3,-3,-4,-3,-3,-2,-1,-2,-2,-1,0,1,2,2,0,0,-1,0,1,1,2,3,3,2,2,1,1,1,1,2,3,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,3,2
Itsn1,538,5,3,3,3,3,3,3,5,5,6,6,5,3,3,3,2,3,3,4,4,4,4,5,6,5,3,1,0,-2,-2,-2,-1,-1,-1,-2,-2,-3,-4,-4,-6,-7,-6,-5,-5,-5,-5,-7,-8,-9,-9,-9,-9,-9,-9,-8,-7,-7,-7,-6,-6,-5,-5,-5,-5,-4,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-3,-2,-1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
Kif1c,1014,5,4,4,6,8,9,9,10,10,10,10,10,10,10,9,7,7,7,6,7,7,6,6,5,5,5,4,4,4,5,4,4,4,4,3,2,1,0,-1,-2,-2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,1,2,2,3,3,2,1,2,2,2,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-6
