gene,seq_length,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30
Phf11b,271,1,-1,1,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
Src,535,1,0,0,0,1,0,1,0,1,-1,0,0,0,1,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0
Pdzd11,140,1,-1,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,1
Cfp,464,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
Serpinb2,415,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0
Stx11,287,1,1,-1,1,0,0,-1,0,0,-1,0,0,1,0,0,-1,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,1
Fcgr2b,330,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fcgr2,330,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chtop,249,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-1,1,0,0,0,0,0,1,0,1
Filip1l,1131,1,1,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1,0,0,0,-1,0,1
Slc31a2,143,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rab11fip1,645,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Clic5,251,1,0,-1,0,0,0,0,0,0,-1,-1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,-1,0,-1,0,0,0
Trim30d,347,1,-1,0,-1,1,1,0,-1,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,-1,0,-1
Tapbp,465,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0
Prdx5,210,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
Ca13,262,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,0
Rgl1,766,1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0
Gm12185,835,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,0
Enpp4,456,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1
Ms4a4c,131,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ell2,639,1,0,0,0,0,0,0,0,0,1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0
Mefv,767,1,0,1,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,-1,1,0,1,0,1,0,0,0
Mmp13,472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
Plpp3,312,1,0,0,0,1,0,-1,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
St3gal5,414,1,0,0,-1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Sirpb1c,242,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Slc2a1,492,1,-1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pla2g7,440,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
Parp14,1817,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,1,0,0,0,0,1,0,0,0,0
Tap2,702,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daxx,740,1,0,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem128,163,1,-1,0,0,0,0,1,-1,0,0,1,1,1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,0,1,0
Scamp3,349,1,0,0,0,1,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,1
Cflar,215,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,1,-1,0,0,0,0,0,0
Picalm,660,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Trim30a,496,1,0,0,0,0,0,-1,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,0,0,-1,0
Tax1bp1,752,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Oasl2,260,1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,1,-1,0,0,0
Slc2a6,497,1,0,-1,0,0,0,1,0,-1,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,1,-1,1,0,0
Sec24b,1177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Susd6,302,1,0,0,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb6,378,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,1,0,0,0,0,0
Mocs2,189,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,0,0,0,-1,-1,0,0,0,-1
Col6a2,933,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
Nlrp3,1033,1,0,0,0,1,0,1,0,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,1,0,0,0,-1,-1,0
Cast,788,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1,0,0,0,-1,1
Mapk1ip1l,242,1,0,-1,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Ifit3b,428,1,0,0,-1,0,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0
Tmsb10,44,1,0,-1,1,0,-1,0,0,-1,0,0,0,0,-1,1,0,1,0,1,1,0,-1,0,0,-1,1,0,0,0,0
Trex1,314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,1,0,-1
Samsn1,372,1,0,1,1,1,0,0,0,0,0,-1,1,-1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,-1,1,0
Dap,102,1,0,0,0,0,-1,0,1,0,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Lipg,500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Inip,104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,-1,1,-1,1,1,1,0,0
Clec4n,175,1,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clec6a,175,1,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clec6a,175,1,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mlh1,760,1,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,-1,0,0,0,1,0,0,0
Creb1,327,1,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0
Dtx3l,748,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,1,0,0,1,1,0,-1,0,0,0
Fndc3a,1198,1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0
Map4,1125,1,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,-1,0,-1,0,1,1,-1,0,0,0,0,0,-1
Tma16,221,1,0,1,0,0,1,0,1,0,0,0,1,-1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1
Fau,133,1,0,0,0,0,1,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,1,-1,0,0,0,0
Slco3a1,710,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,-1,0,0,1,0,1,1,1,1
Sp110,445,1,0,0,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Arid3a,601,1,1,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,1,0,-1,0,-1,0,1,0,0,0,0,0,0
Dlg4,724,1,-1,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0
Ift20,132,1,0,1,-1,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,1,0,1,0,0,-1,0,-1,0,0,0,0,0
Tfe3,467,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,1,-1,1,1,-1,0
B2m,119,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Il2rg,266,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Hcls1,486,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,0,0,0,-1
H13,378,1,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1
Hm13,378,1,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1
Parp9,866,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Znrf2,238,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
Etv6,485,1,0,-1,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
Stat3,769,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0
Pnp,289,1,-1,0,-1,0,0,0,-1,-1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0
Tent5a,428,1,0,-1,0,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
Znf800,662,1,0,0,1,-1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0
Rilpl2,197,1,-1,-1,0,0,0,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1
Ehd1,534,1,0,0,0,0,0,1,-1,0,1,1,1,1,-1,0,-1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
Ikbke,717,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
Rnf115,305,1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,0
Fam102b,370,1,0,1,1,1,1,0,1,0,1,0,-1,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ube2l6,153,1,0,0,0,1,1,0,0,1,-1,0,-1,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,-1,-1,0
H2-K1,368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Snx10,201,1,0,0,-1,0,0,1,-1,-1,0,0,0,0,0,0,1,-1,0,1,0,0,1,-1,-1,0,0,0,0,0,0
Plek,350,1,-1,0,1,1,0,1,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1
Hck,524,1,0,0,1,0,0,0,-1,-1,0,0,0,0,1,0,-1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
Lilrb3,844,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mertk,994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,-1,0,-1,0
Ctla2b,113,1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,1,-1,0,1,0,0,0,0,1,0,0,0,0,-1
Ctla2b,113,1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,1,-1,0,1,0,0,0,0,1,0,0,0,0,-1
Casp7,303,1,0,-1,-1,0,-1,0,0,0,-1,0,-1,1,0,-1,0,0,0,-1,-1,0,0,-1,0,1,0,-1,1,0,0
Eif1,113,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1,0,-1,-1,0,0,0,0,0,0,-1,-1,0
Slfn2,378,1,0,0,1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,-1,0,0,0,-1,0,0,1,0,0,0,1
Pvr,467,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
Nampt,491,1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Fth1,182,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,0,0,0,-1,0,0
Lst1,95,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp100,482,1,-1,0,0,-1,0,0,0,1,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,0,0,1
Lztfl1,299,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1
Stat2,923,1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
Maf,370,1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,0,1,0
Siglec12,467,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1
Prr14,612,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,0,1,0,0
Malt1,832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyn,512,1,0,0,0,1,0,1,1,1,-1,0,0,0,-1,-1,-1,0,-1,0,1,0,0,0,0,1,0,0,-1,1,0
Samhd1,658,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0
Stat3,769,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0
Flnb,2602,1,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0
Tank,248,1,-1,0,0,-1,1,0,0,0,-1,0,1,-1,-1,0,0,1,0,0,0,0,0,1,0,0,1,-1,0,0,0
Pstpip2,334,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
Cdv3,281,1,0,-1,0,-1,-1,1,0,0,-1,0,0,0,0,1,1,-1,1,1,1,1,1,-1,1,0,0,1,0,0,0
Ikzf1,535,1,-1,0,-1,-1,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0,0,-1,0,0,-1,-1,0,-1,-1,0
Lacc1,430,1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,-1,0,0,-1,0
Ifitm3,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,-1,0,-1,0,0
Map2k6,237,1,-1,0,-1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0
Slc16a3,470,1,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clec4a1,245,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
Szrd1,152,1,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,0,0,-1,0,-1,1,1,0,-1,1,1,0,1,0,0
Aif1,147,1,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,1,0,-1,0,0,0,1,0
Dck,260,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,1,0,0,0,-1,0,0,0
H2-D1,341,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1
Slc31a1,196,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0
Rab43,215,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0
Tnfrsf14,275,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0
Mkrn1,481,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pomp,141,1,0,0,1,0,0,0,0,-1,0,1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0
Helz2,2947,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0
Mff,250,1,0,-1,0,0,1,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,1,0,1,0,0,-1,1,0,1,0,0
Kdm4a,1064,1,0,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,1,0
Ubap2l,983,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Sod2,222,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1
Rgcc,137,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1
Sec31a,1230,1,1,0,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golga1,758,1,0,0,1,0,1,1,1,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
Irgm1,393,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0
Ifi35,286,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,1,0,1,0,0,-1,0,0,0,0,1
C3,1663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100a8,89,1,0,0,-1,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bfar,325,1,-1,-1,0,0,1,0,-1,0,0,0,1,-1,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
Ric1,1422,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,1
Mthfr,654,1,0,0,-1,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,1,-1,0,0,1
Trim21,462,1,0,0,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,0
Lgi2,550,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Aff4,1160,1,0,1,-1,-1,1,0,0,0,1,0,1,-1,1,-1,1,1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0
Kctd12,327,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
Glipr2,154,1,0,1,0,0,0,1,0,0,0,0,-1,0,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,1
Pik3ap1,811,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,0
A26c3,2320,1,1,1,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,-1,0,0,1
Pml,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1
Trp53rkb,244,1,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,-1,0,0
Mocs2,189,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,0,0,0,-1,-1,0,0,0,-1
Srrm2,2607,1,0,0,-1,1,-1,0,0,0,0,0,1,-1,-1,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,-1
Mlkl,472,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,1,0,1,0,0,1,1,0,0,0,1
Pex7,318,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
Tor3a,385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0
Tifa,184,1,0,0,0,-1,-1,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atf3,181,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traf2,501,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
Ggct,188,1,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
Ninj1,152,1,-1,0,0,0,-1,-1,0,-1,0,0,0,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
Plekhn1,611,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,-1,-1
Nmi,1063,1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1
Mov10,1004,1,0,0,1,0,0,0,1,1,0,1,-1,0,0,0,1,0,-1,0,0,0,0,-1,1,0,0,-1,0,-1,0
Usb1,267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,1,0,1,0,0,0
Xaf1,178,1,-1,0,-1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
Nfkbie,364,1,0,-1,0,1,1,0,0,-1,-1,0,-1,-1,0,0,0,-1,0,0,0,-1,0,0,1,0,0,1,0,0,0
Arl6ip6,226,1,0,0,0,-1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1
Jak3,1100,1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
Hspa1a,641,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0
Plaur,327,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
Eif2ak2,515,1,0,0,-1,0,0,0,0,0,0,-1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0
Rnf114,229,1,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,1,0,0,0
Ppp1r2,159,1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,1,0,-1,0,0,0,0,0
Vezf1,412,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,-1,0,1,0,0,0
Plin2,425,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
Ppfibp2,882,1,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0
Gvin1,2427,1,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,-1,0,0,0
Itprip,555,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Creld1,420,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mafk,156,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,-1,0,0,-1,0,0,0,0,0,0,-1,-1,-1,0,0
Ttc39b,617,1,0,0,0,0,0,1,0,-1,0,-1,0,-1,-1,-1,0,0,-1,-1,0,0,-1,0,0,0,1,0,0,0,-1
Phyh,338,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Slc66a2,271,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parp10,960,1,0,-1,0,-1,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0
Tapbpl,451,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
Rsrc2,434,1,0,0,0,-1,0,-1,1,-1,0,0,0,0,-1,1,0,0,0,-1,1,-1,1,1,1,-1,0,0,-1,0,0
Psmb10,273,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
