Gene,SeqLength,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Dsp,198,3,2,3,4,4,4,3,3,5,6,5,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,2,2,2,3,3,2,4,3,3,2,2,1,1,1,1,1,0,0,-1,-2,-2,-2,-2,-2,-3,-4,-4,-4,-4,-3,-3,-3,-3,-4,-3,-3,-4,-3,-4,-4,-4,-3,-3
Dtx3l,748,3,2,2,3,3,3,4,4,4,3,3,3,3,3,2,2,1,2,2,2,2,0,0,0,-2,-3,-2,-1,-1,0,1,1,0,0,-1,0,0,0,1,3,3,2,2,1,1,1,1,1,1,2,2,3,3,3,4,4,2,2,2,2,2,2,3,1,1,0,1,1,1,0,0,1,1,2,2,2,2,1,1,0,0,0,1,1,1,1,2,2,2,1,0,-1,-2,-1,0,0,-2,-3,-4,-4
Dscaml1,2053,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,0,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,0,0,-1,0,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,0,0,1,1,1,1,2,1,1,1,2,2
Dst,1818,2,1,2,3,3,3,3,4,4,4,4,2,2,2,3,3,2,3,3,3,3,3,3,3,2,1,2,2,3,2,2,3,2,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-1,0,-1,-1,-2,-2,-3,-4,-4,-4,-5,-5,-5,-4,-4,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-2,-2,0,0,0,-1,-1,0,0,1,1,1,1,1,2,1,1,1,0,-1
Dtymk,212,4,3,3,3,2,1,2,2,1,1,1,2,3,3,2,4,3,3,2,1,1,2,2,2,2,1,1,1,0,1,2,2,1,1,0,-1,-2,-2,-1,-1,-1,-2,-2,-2,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,0,0,1,0,-1,-1,0,0,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,3,2,2,2,2,1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,1,0,-1,-1
Dtd1,209,4,3,2,2,2,2,1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-2,0,0,0,0,0,1,1,0,-1,-2,-3,-3,-3,-2,-2,-2,-2,-1,0,1,1,0,0,0,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-3,-3,-3,-2,0,1,1,2,1,0,0,0,-1,-1,-1,-1,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,0,0,-1,0,0,-2,-2,-1,0,-1,-1,0,0,0,0
Dstn,165,1,1,2,3,4,4,4,4,4,5,6,6,6,4,5,6,6,7,7,6,5,3,2,3,2,2,2,3,4,3,2,1,0,-1,-2,-2,-3,-3,-3,-2,-2,-2,-2,-1,-2,-3,-3,-4,-3,-4,-3,-1,-1,-2,-1,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-3,-2,-2,-1,-1,0,0,0,0,1,2,0,1,1,1,1,3,4,4
Dusp3,453,3,1,1,1,1,1,1,1,1,1,0,0,0,-1,-1,-1,-1,-2,-2,-1,0,-1,-1,-1,-2,-2,-2,-3,-3,-2,-1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,1,1,1,1,1,1,0,1,1,1,1,0,-1,-2,-2,-2,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,4,4,4,4,5,6,6,8,7,7,7,7,7,6
Dusp23,150,3,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,1,1,0,0,0,0,0,-1,-1,0,-2,-2,-2,-2,-1,-1,0,-1,-2,-2,-2,-2,-1,-1,-2,-3,-3,-4,-4,-4,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,0,0,0,0,-1,-1,-1,1,1,2,2,2,1,1,2,1,1,1,1,0,0,1,2,2,3
Dync1li1,523,1,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-3,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-4,-4,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,0,1,2,3,2,1,1,1,1,2,2,2,2,2,4,5,5,5,4,4,2,1,0,1,2,2,3,2,2,1,1,1,1,1,2,3,3,2,1,-1,0,-1,-2,-2,-3,-3,-3,-3,-3,-3,-2,-1,-2,-3,-5,-5,-6,-6,-5
Dync1li2,492,-2,-4,-4,-4,-4,-4,-4,-3,-4,-5,-5,-5,-6,-6,-6,-6,-5,-5,-4,-4,-3,-3,-3,-3,-2,-1,-1,-1,0,1,2,3,2,1,1,1,1,2,2,2,2,2,3,4,4,4,3,3,1,1,0,1,2,2,3,2,2,1,1,1,1,1,2,3,3,2,1,-1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-3,-5,-5,-6,-6,-5,-4,-4,-4,-3,-3,-3,-3,-3,-2,-2,-1,-2,0
Dut,162,2,0,0,0,0,1,2,2,3,3,3,3,4,4,3,2,2,0,0,1,2,2,2,1,1,0,0,0,-1,-1,-2,0,0,0,0,1,1,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,0,0,0,0,2,2,2,2,2,2,3,4,3,3,2,2,1,1,2,2,2,1,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-1,-2,-1,-2,-3,-3,-2,0,0,-1,0,0,0,0
Dync1h1,258,3,2,3,3,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,5,6,5,4,4,4,4,4,3,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-4,-4,-4,-2,-1,-2,-2,-2,-2,-2,-2,-3,-3,-4,-4,-4,-3,-2,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1
Dynlt1a,113,-6,-7,-6,-5,-5,-5,-5,-5,-3,-2,-2,-2,-2,-2,-2,-1,0,0,-1,-1,-1,-1,-2,-1,-1,-1,1,1,1,2,2,2,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,1,0,0,-1,-1,-1,-1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,,,,,,,,,,,,,,,,
Dynll1,1429,3,2,3,5,4,5,5,5,6,6,6,6,6,6,6,5,5,5,6,5,5,5,4,2,1,1,1,1,1,1,1,1,0,-1,0,-1,-1,-1,-2,-3,-2,-2,-2,-2,-3,-2,-2,-2,-4,-4,-4,-4,-5,-4,-4,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-3,-3,-2,-1,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-3,-3,-3,-2,-2,-1,0,0,0,0,0,0,0,-1,-1
Eaf1,268,1,0,0,0,1,1,0,0,1,1,2,1,2,2,2,2,2,0,0,-1,0,0,0,1,1,0,-1,-3,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-4,-4,-4,-4,-4,-3,-3,-3,-2,-1,-1,1,2,2,2,2,2,1,2,3,3,3,3,3,3,2,2,2,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,-1,0,0,0,1,1,1,1,2,3,2,2,3,3,3,4
Dynlt1,807,5,4,4,5,5,5,5,5,6,5,4,4,4,4,4,4,4,5,5,5,5,5,6,5,4,4,4,4,4,3,3,4,4,3,2,3,3,3,2,2,2,2,3,3,3,3,3,2,1,1,2,2,1,0,0,0,0,1,1,2,2,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,2,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Dynlrb1,1261,3,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,3,3,2,2,2,2,3,3,3,3,4,4,4,5,6,6,7,8,8,8,8,8,8,8,7,6,6,5,5,5,4,3,3,1,0,0,-1,-1,-1,-1,-2,-3,-2,-3,-4,-4,-5,-5,-6,-6,-6,-7,-7,-7,-8,-7,-7,-7,-7,-7,-6,-5,-4,-3,-3,-3,-3,-3,-3,-3,-2,-1,-2,-2,-1,-1,-1,-2,-1,0,-1,0,0,0
Ear2,155,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,3,3,4,4,5,5,6,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,3,3,3,3,2,2,2,2,1,1,0,0,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,3,2,2,2,2,2,3,3,3
Dynll2,788,-4,-6,-6,-6,-6,-5,-5,-4,-5,-5,-6,-5,-6,-7,-8,-8,-8,-8,-7,-7,-7,-9,-9,-10,-11,-11,-11,-13,-12,-12,-11,-11,-11,-10,-10,-10,-9,-9,-8,-8,-8,-9,-8,-6,-5,-4,-5,-5,-5,-5,-5,-4,-4,-3,-2,-2,-2,-1,-2,-3,-3,-3,-3,-2,-2,-2,-3,-3,-4,-3,-2,-2,-3,-5,-6,-7,-6,-5,-5,-5,-4,-4,-3,-3,-3,-2,-3,-3,-3,-2,-2,-1,-1,-1,-2,-2,-1,-1,-1,-2
Ear1,615,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,-1,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1
Ecd,956,1,0,1,1,1,1,1,1,1,2,1,0,0,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,1,1,1,2,3,2,2,2,2,2,0,2,2,3,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,0,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,3,4,4,5,4,3,4,3,3,3
Ebna1bp2,306,-6,-7,-6,-5,-5,-5,-5,-5,-4,-4,-3,-4,-2,-2,0,1,1,1,1,0,1,1,2,2,3,4,4,4,4,2,2,3,4,2,2,1,1,1,0,1,1,1,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-3,-3,-4,-4,-4,-4,-4,-3,-3,-5,-6,-4,-3,-2,-2,-2,-1,-3,-4,-4,-4,-4,-3,-4,-4,-4,-4,-3,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,0
Echs1,290,5,4,4,4,4,3,3,3,3,2,2,3,3,4,4,4,4,4,4,4,3,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,2,1,1,0,-1,-1,-1,-2,-2,-3,-3,-3,-3,-3,-4,-4,-5,-5,-5,-5,-5,-6,-5,-5,-5,-5,-5,-4,-3,-4,-4,-3,-4,-4,-3,-3,-2,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,1,2,3
Eci1,289,6,5,6,7,7,7,7,5,4,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,4,4,4,3,2,2,1,1,0,-1,-2,-2,-2,-1,-1,0,-1,0,0,-1,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,-2,-2,-2,-1,-1,-2,-2,-2,-3,-2,-3,-3,-1,-1,0,-1,-1,-1,-2,-3,-3,-3,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,1
Ecpas,2062,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-3,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-3,-2,-2,-2,-1,0,0,0,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2
Edc3,508,-1,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,-1,-1,-1,-2,-2,-2,-2,-3,-3,-4,-4,-4,-3,-3,-4,-4,-5,-5,-5,-4,-4,-4,-3,-3,-4,-4,-4,-3,-3,-3,-3,-3,-3,-1,-1,-1,0,1,1,2,2,2,2,2,3,3,3,3,3,3,4,5,5,4,4,5,5,5,4,4,4
Edem1,793,2,1,1,0,0,0,0,-1,0,1,1,1,0,1,2,1,0,0,0,1,0,0,1,1,1,1,2,3,3,3,3,4,4,5,5,4,5,5,5,5,5,5,5,5,4,4,3,3,3,3,4,4,4,4,4,3,2,1,2,1,0,-2,-2,-1,0,2,1,0,1,1,1,0,1,1,1,0,0,0,0,-1,-1,-1,-2,-3,-3,-2,-2,-2,-3,-1,0,0,0,-1,-2,-3,-4,-4,-6,-6
Eci2,317,4,4,4,3,3,2,2,2,2,2,2,2,1,1,1,0,1,1,0,0,0,1,2,2,2,1,-1,1,1,2,0,-1,0,-1,-1,0,0,0,0,-1,-2,-2,-2,-2,-1,0,0,0,0,1,1,0,0,1,1,2,3,2,2,1,2,2,1,1,1,1,1,1,1,3,4,4,4,4,2,2,2,2,2,1,1,1,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2
Eea1,195,2,1,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,1,1,1,0,0,0,0,-1,-1,-2,-1,-1,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,1,0,-1,-1,-1,0,1,0,0,0,0,1,0,1,2,2,2,3,2,2,3,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,-1,-2
Echdc1,322,2,1,0,-1,-1,0,1,1,2,1,1,1,1,2,2,2,2,2,2,2,3,3,2,3,3,2,0,-1,-1,0,1,1,1,0,0,0,-1,-1,-2,-2,-2,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,3,3,2,2,1,1,0,0,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1
Ece1,769,0,-1,-3,-3,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-5,-5,-5,-5,-5,-3,-2,-1,0,0,1,2,2,2,1,3,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,2,2,2,2,2,1,1,2,2,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-4,-4,-4,-4,-4,-4,-4
Edem3,931,5,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0,-1,0,0,1,1,1,1,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-5,-4,-3,-4,-4,-5,-5,-4,-4,-3,-3,-2,-1,-1,-2,-1,-1,0,0,-1,-1,-2,-3,-2,-2,-2,-1,-1,-1,0,1,1,1,0,0,0,-1,-2,-2,-3,-3,-4,-4,-3,-2,-1,-2,-3,-4,-4,-4,-3,-1
Edf1,148,3,2,2,4,5,6,5,5,5,4,4,4,5,5,4,3,3,3,3,3,4,4,4,3,3,2,3,3,3,3,4,4,3,3,1,1,1,1,1,2,2,1,1,0,0,0,-1,-1,-1,0,-1,-1,-1,0,0,1,0,0,1,1,0,0,1,1,1,1,2,3,4,4,4,4,4,4,4,4,5,5,4,3,2,2,2,2,2,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0
Eef1d,281,0,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,0,-1,-1,-2,-1,-1,0,0,2,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,0,0,0,0,-1,0,-1,0,0,0,-1,-2,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,0,0,-1,-1,-1,-2,-1,0,0,1,1,1,2,2,1,1,1,1,1
Edc4,1130,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,2,2,3,4,4,4,4,5,5,5,5,4,3,3,3,2,2,1,1,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-2,-3,-3,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-2,-2,-3,-4,-4,-3,-2,-2,-2,-3,-4,-4,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,0,1,1,0,0,0,1,2,2
Eed,908,-5,-6,-5,-6,-7,-6,-6,-7,-6,-6,-6,-6,-6,-5,-4,-3,-4,-2,-1,0,0,0,2,3,4,5,5,6,6,6,5,4,3,4,6,4,4,5,5,5,5,6,6,5,4,4,4,3,2,2,1,0,-1,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-1,-2,-2,-2,-2,-2,-3,-4,-5,-5,-5,-5,-5,-5,-5,-3,-3,-3,-3,-3,-2,-3,-3,-4,-4,-4,-4,-4,-3,-4,-6,-6,-5,-4,-4,-4,-4
Eefsec,583,4,3,3,3,2,1,1,0,1,1,1,1,1,2,1,2,2,3,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-2,-2,-2,-2,-3,-2,-3,-3,-3,-4,-4,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-1,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0
Eef1akmt1,462,3,2,2,1,2,0,1,2,2,2,1,2,2,1,2,1,1,2,1,1,0,1,1,1,1,2,2,2,2,2,1,0,1,1,2,3,1,1,0,1,2,1,1,2,0,1,1,1,2,3,3,1,1,1,2,1,1,1,1,1,1,1,0,0,-1,-1,1,-1,0,-1,0,0,0,0,1,1,1,1,1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-2,-2,-3,-2,-2,-1
Eef1akmt2,462,3,2,2,1,2,0,1,2,2,2,1,2,2,1,2,1,1,2,1,1,0,1,1,1,1,2,2,2,2,2,1,0,1,1,2,3,1,1,0,1,2,1,1,2,0,1,1,1,2,3,3,1,1,1,2,1,1,1,1,1,1,1,0,0,-1,-1,1,-1,0,-1,0,0,0,0,1,1,1,1,1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-2,-2,-3,-2,-2,-1
Efr3a,783,1,0,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,-1,-2,-2,-2,-2,-3,-3,-2,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-3,-2,0,1,0,0,1
Efl1,142,0,0,1,0,0,1,1,1,1,0,2,2,2,2,3,3,3,4,4,4,4,4,3,4,4,5,3,3,4,3,3,2,2,2,2,1,1,1,2,3,2,2,2,3,1,1,1,0,0,1,1,2,2,2,2,1,2,3,2,3,3,3,3,3,3,3,3,3,2,2,1,2,3,3,4,4,3,2,2,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1
Ehd1,230,3,2,2,2,3,4,4,3,3,3,2,1,0,1,1,1,1,0,0,1,1,1,1,1,0,-1,-1,-2,-2,-4,-4,-3,-3,-3,-4,-5,-5,-5,-5,-5,-4,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,-1,-1,-2,-1,-1,-1,0,0,1,2,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-5,-5,-5,-5,-4,-4,-3,-3,-3,-3,-3,-5,-5,-4,-3,-2,-2,-1,0,1,1
Efhd2,323,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,-1,-1,-1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,3,2,2,1,1,2,2,1,1,1,1
Efr3b,817,0,-1,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-2,-2,-3,-4,-5,-4,-3,-4,-3,-3,-3,-2,-1,-1,0,0,1,1,1,1,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,-2,-2,-3,-3,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1
Ehd3,1223,6,4,5,5,5,6,6,5,5,5,4,3,3,3,3,3,2,3,4,3,3,3,3,3,4,4,4,5,5,5,5,6,5,5,5,4,4,5,5,5,5,5,4,5,5,4,4,3,2,2,2,2,3,4,3,3,3,2,2,2,1,1,1,1,1,0,0,-2,-1,-1,-1,0,1,0,1,1,1,2,3,3,3,4,3,2,2,2,2,1,1,0,2,2,2,3,3,4,3,5,4,4
Eef1g,437,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,2,1,1,1,2,3,3,3,3,3,4,4,4,3,3,2,2,1,0,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-2,-4,-5,-5,-4,-4,-5,-5,-5,-6,-6,-5,-5,-4,-3,-3,-3,-3,-3,-3,-2,-2,-3,-3,-4,-4,-4,-4,-4,-4,-4,-3,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2
Eftud2,290,4,3,3,3,3,3,3,4,4,4,4,4,3,3,2,2,2,2,2,2,1,0,-1,-1,-1,0,0,0,-1,-2,-3,-3,-3,-3,-4,-5,-5,-6,-5,-5,-5,-5,-4,-3,-3,-3,-3,-3,-3,-3,-2,-1,0,0,0,-1,-2,-2,-1,-1,0,0,1,1,2,3,4,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,3,3,3,3,2,1,1,0
Ehd4,230,3,2,2,2,3,4,4,3,3,3,2,1,0,1,1,1,1,0,0,1,1,1,1,1,0,-1,-1,-2,-2,-4,-4,-3,-3,-3,-4,-5,-5,-5,-5,-5,-4,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,-1,-1,-2,-1,-1,-1,0,0,1,2,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-5,-5,-5,-5,-4,-4,-3,-3,-3,-3,-3,-5,-5,-4,-3,-2,-2,-1,0,1,1
Eif1ad,170,2,1,2,2,2,2,1,0,-1,-1,-2,-2,-3,-2,-2,-2,-2,-1,0,0,0,0,0,1,1,1,2,2,3,3,3,3,2,2,3,4,4,3,3,3,4,4,4,4,4,3,2,2,0,1,1,2,2,1,1,1,0,0,-1,-2,-1,-1,-1,-1,-1,-2,-2,-1,0,-1,-1,-1,0,0,-1,0,1,1,1,0,0,-2,-1,0,0,0,0,0,1,0,-1,-1,-1,-2,-3,-3,-3,-4,-5,-4
Eif1b,113,-4,-5,-5,-5,-4,-4,-4,-4,-3,-3,-3,-1,0,0,0,1,1,1,0,0,1,2,1,0,0,-1,0,1,3,4,4,5,5,5,5,6,7,7,6,6,6,5,4,4,4,3,3,3,2,2,2,1,2,3,3,4,3,2,0,0,1,1,1,1,0,-1,-2,-2,-2,-3,-3,-3,-3,-3,-2,-2,-3,-3,-2,-1,-1,0,0,-1,,,,,,,,,,,,,,,,
Eif2ak2,515,2,1,1,1,2,2,2,1,2,3,3,4,3,3,3,2,2,0,-1,0,-1,-1,-1,-2,-2,-1,-1,-1,0,1,1,0,0,1,1,1,1,2,2,1,1,1,0,0,0,-1,-1,-1,0,0,1,0,0,1,1,0,0,-1,-2,-3,-3,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-4,-3,-3,-3,-2,-1,1,2,1,1,2,2,2,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,2
Eif2b3,452,1,0,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,0,0,0,0,0,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,-2,-2,-1,-1,0,0,1,1,1,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,-2,-2,-3,-3,-2,-2,-2,-3,-3,-3,-2,-2,-2,-1,-1,-1,-2,-2,-1,-2,-2,-3,-2,-2,-2,-3,-4,-4,-5,-5
Ehmt1,390,-3,-4,-5,-6,-6,-5,-4,-4,-4,-4,-3,-3,-4,-5,-4,-4,-4,-4,-4,-5,-4,-5,-6,-6,-6,-7,-7,-8,-8,-9,-9,-9,-7,-6,-6,-6,-6,-6,-6,-6,-6,-7,-6,-5,-5,-6,-6,-6,-6,-5,-5,-4,-3,-3,-3,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2
Eif2b2,351,2,1,0,-1,-1,-1,0,-2,-2,-2,-1,-1,-1,1,1,1,2,2,1,1,2,2,2,1,0,0,-1,-1,-1,-3,-3,-3,-1,1,0,0,0,2,2,2,2,2,2,1,0,-1,-1,-1,0,0,0,0,0,1,2,2,3,4,4,5,6,5,3,2,3,4,3,2,2,3,3,2,1,1,0,1,1,0,0,0,0,1,1,0,-1,-1,-1,-2,-2,-2,-4,-4,-3,-3,-3,-4,-4,-4,-4,-5
